"0704.0929","Hyun Seok Yang","Hyun Seok Yang","Noncommutative Electromagnetism As A Large N Gauge Theory","25 pages; More clarifications, to appear in Eur. Phys. J. C","Eur.Phys.J.C64:445-457,2009","10.1140/epjc/s10052-009-1117-9","HU-EP-07/12","hep-th gr-qc hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We map noncommutative (NC) U(1) gauge theory on R^d_C X R^{2n}_{NC} to U(N ->
\infty) Yang-Mills theory on R^d_C, where R^d_C is a d-dimensional commutative
spacetime while R^{2n}_{NC} is a 2n-dimensional NC space. The resulting U(N)
Yang-Mills theory on R^d_C is equivalent to that obtained by the dimensional
reduction of (d+2n)-dimensional U(N) Yang-Mills theory onto R^d_C. We show that
the gauge-Higgs system (A_\mu,\Phi^a) in the U(N -> \infty) Yang-Mills theory
on R^d_C leads to an emergent geometry in the (d+2n)-dimensional spacetime
whose metric was determined by Ward a long time ago. In particular, the
10-dimensional gravity for d=4 and n=3 corresponds to the emergent geometry
arising from the 4-dimensional N=4 vector multiplet in the AdS/CFT duality. We
further elucidate the emergent gravity by showing that the gauge-Higgs system
(A_\mu,\Phi^a) in half-BPS configurations describes self-dual Einstein gravity.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 19:54:16 GMT""},{""version"":""v2"",""created"":""Fri, 20 Apr 2007 15:54:21 GMT""},{""version"":""v3"",""created"":""Mon, 3 Aug 2009 02:53:10 GMT""}]","2009-11-05"
"0704.1225","M. Angeles Serrano","M. Angeles Serrano, Marian Boguna, and Alessandro Vespignani","Patterns of dominant flows in the world trade web",,"J. Econ. Interac. Coor. 2, 111 (2007)","10.1007/s11403-007-0026-y",,"q-fin.GN cond-mat.dis-nn physics.soc-ph",,"  The large-scale organization of the world economies is exhibiting
increasingly levels of local heterogeneity and global interdependency.
Understanding the relation between local and global features calls for
analytical tools able to uncover the global emerging organization of the
international trade network. Here we analyze the world network of bilateral
trade imbalances and characterize its overall flux organization, unraveling
local and global high-flux pathways that define the backbone of the trade
system. We develop a general procedure capable to progressively filter out in a
consistent and quantitative way the dominant trade channels. This procedure is
completely general and can be applied to any weighted network to detect the
underlying structure of transport flows. The trade fluxes properties of the
world trade web determines a ranking of trade partnerships that highlights
global interdependencies, providing information not accessible by simple local
analysis. The present work provides new quantitative tools for a dynamical
approach to the propagation of economic crises.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 12:33:31 GMT""}]","2008-12-10"
"0704.1226","Shiv Sethi","Shiv. K. Sethi, Ravi Subrahmanyan, D. Anish Roshi","Hydrogen 2p--2s transition: signals from the epochs of recombination and
  reionization","17 pages, 1 figure, to appear in ApJ","Astrophys.J.664:1-8,2007","10.1086/518650",,"astro-ph",,"  We propose a method to study the epoch of reionization based on the possible
observation of 2p--2s fine structure lines from the neutral hydrogen outside
the cosmological H {\sc ii} regions enveloping QSOs and other ionizing sources
in the reionization era. We show that for parameters typical of luminous
sources observed at $z \simeq 6.3$ the strength of this signal, which is
proportional to the H {\sc i} fraction, has a brightness temperature $\simeq 20
  \mu K$ for a fully neutral medium. The fine structure line from this redshift
is observable at $\nu \simeq 1 \rm GHz$ and we discuss prospects for the
detection with several operational and future radio telescopes. We also compute
the characteristics of this signal from the epoch of recombination: the peak
brightness is expected to be $\simeq 100 \mu K$; this signal appears in the
frequency range 5-10 MHz. The signal from the recombination era is nearly
impossible to detect owing to the extreme brightness of the Galactic emission
at these frequencies.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 12:34:30 GMT""}]","2009-06-23"
"0704.1227","Yuri Genenko","Y.A. Genenko and H. Rauh","Superconductor strip in a closed magnetic environment: exact analytic
  representation of the critical state","2 pages, 1 figure; accepted in Physica C for the Proceedings of
  M2S-HTSC, Dresden, 2006",,"10.1016/j.physc.2007.04.066",,"cond-mat.supr-con cond-mat.mtrl-sci",,"  An exact analytic representation of the critical state of a current-carrying
type-II superconductor strip located inside a cylindrical magnetic cavity of
high permeability is derived. The obtained results show that, when the cavity
radius is small, penetration of magnetic flux fronts is strongly reduced as
compared to the situation in an isolated strip. From our generic representation
it is possible to establish current profiles in closed cavities of various
other geometries too by means of conformal mapping of the basic configuration
addressed.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 12:48:46 GMT""}]","2009-11-13"
"0704.1228","Massimo De Luca","M. De Luca, T. Giannini, D. Lorenzetti, F. Massi, D. Elia, B. Nisini","Near- and Far-Infrared Counterparts of Millimeter Dust Cores in the Vela
  Molecular Ridge Cloud D","38 pages. To be published to Astronomy & Astrophysics",,"10.1051/0004-6361:20077235",,"astro-ph",,"  The aim of this paper is to identify the young protostellar counterparts
associated to dust millimeter cores of the Vela Molecular Ridge Cloud D through
new IR observations (H_2 narrow-band at 2.12 micron and N broad band at 10.4
micron) along with an investigation performed on the existing IR catalogues.
The association of mm continuum emission with infrared sources from catalogues
(IRAS, MSX, 2MASS), JHK data from the literature and new observations, has been
established according to spatial coincidence, infrared colours and spectral
energy distributions. Only 7 out of 29 resolved mm cores (and 16 out of the 26
unresolved ones) do not exhibit signposts of star formation activity. The other
ones are clearly associated with: far-IR sources, H_2 jets or near-IR objects
showing a high intrinsic colour excess. The distribution of the spectral
indices pertaining to the associated sources is peaked at values typical of
Class I objects, while three objects are signalled as candidates Class 0
sources. We remark the high detection rate (30%) of H_2 jets driven by sources
located inside the mm-cores. They appear not driven by the most luminous
objects in the field, but rather by less luminous objects in young clusters,
testifying the co-existence of both low- and intermediate-mass star formation.
The presented results reliably describe the young population of VMR-D. However,
the statistical evaluation of activity vs inactivity of the investigated cores,
even in good agreement with results found for other star forming regions, seems
to reflect the limiting sensitivity of the available facilities rather than any
property intrinsic to the mm-condensations.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 12:52:10 GMT""}]","2009-11-13"
"0704.1229","Franz Gross","Franz Gross and Alfred Stadler","High-precision covariant one-boson-exchange potentials for np scattering
  below 350 MeV","4 pages; revised version with augmented data sets; agrees with
  published version","Phys.Lett.B657:176-179,2007","10.1016/j.physletb.2007.10.028","JLAB-THY-07-632","nucl-th",,"  All realistic potential models for the two-nucleon interaction are to some
extent based on boson exchange. However, in order to achieve an essentially
perfect fit to the scattering data, characterized by a chi2/Ndata ~ 1, previous
potentials have abandoned a pure one boson-exchange mechanism (OBE). Using a
covariant theory, we have found a OBE potential that fits the 2006 world np
data below 350 MeV with a chi2/Ndata = 1.06 for 3788 data. Our potential has
fewer adjustable parameters than previous high-precision potentials, and also
reproduces the experimental triton binding energy without introducing
additional irreducible three-nucleon forces.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:03:31 GMT""},{""version"":""v2"",""created"":""Fri, 2 Nov 2007 14:47:53 GMT""}]","2008-11-26"
"0704.1230","Johannes Sjoestrand","Johannes Sjoestrand","Pseudodifferential operators and weighted normed symbol spaces",,,,,"math.OA math.AP",,"  In this work we study some general classes of pseudodifferential operators
whose symbols are defined in terms of phase space estimates.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:04:22 GMT""}]","2007-05-23"
"0704.1231","Bachuki Mesablishvili","Bachuki Mesablishvili","Entwining Structures in Monoidal Catrgories",,,,,"math.QA math.RA",,"  Interpreting entwining structures as special instances of J. Beck's
distributive law, the concept of entwining module can be generalized for the
setting of arbitrary monoidal category. In this paper, we use the distributive
law formalism to extend in this setting basic properties of entwining modules.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:11:03 GMT""}]","2007-05-23"
"0704.1232","Christoph Berger","Ch. Berger, L. Sehgal","CP Violation and Arrows of Time Evolution of a Neutral $K$ or $B$ Meson
  from an Incoherent to a Coherent State","13 pages, 6 figures. Inserted conon ""."" in title; minor change in
  text. To appear in Physical review D","Phys.Rev.D76:036003,2007","10.1103/PhysRevD.76.036003",,"hep-ph",,"  We study the evolution of a neutral $K$ meson prepared as an incoherent equal
mixture of $K^0$ and $\bar{K^0}$. Denoting the density matrix by $\rho(t) =
{1/2} N(t) [\1 + \vec{\zeta}(t) \cdot \vec{\sigma} ] $, the norm of the state
$N(t)$ is found to decrease monotonically from one to zero, while the magnitude
of the Stokes vector $|\vec{\zeta}(t)|$ increases monotonically from zero to
one. This property qualifies these observables as arrows of time. Requiring
monotonic behaviour of $N(t)$ for arbitrary values of $\gamma_L, \gamma_S$ and
$\Delta m$ yields a bound on the CP-violating overlap $\delta =
\braket{K_L}{K_S}$, which is similar to, but weaker than, the known unitarity
bound. A similar requirement on $|\vec{\zeta}(t)|$ yields a new bound,
$\delta^2 < {1/2} (\frac{\Delta \gamma}{\Delta m}) \sinh (\frac{3\pi}{4}
\frac{\Delta \gamma}{\Delta m})$ which is particularly effective in limiting
the CP-violating overlap in the $B^0$-$\bar{B^0}$ system. We obtain the Stokes
parameter $\zeta_3(t)$ which shows how the average strangeness of the beam
evolves from zero to $\delta$. The evolution of the Stokes vector from
$|\vec{\zeta}| = 0$ to $|\vec{\zeta}| = 1$ has a resemblance to an order
parameter of a system undergoing spontaneous symmetry breaking.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:19:57 GMT""},{""version"":""v2"",""created"":""Wed, 4 Jul 2007 14:19:21 GMT""}]","2008-11-26"
"0704.1233","Erik Van der Straeten","Erik Van der Straeten, Jan Naudts","Residual entropy in a model for the unfolding of single polymer chains","5 pages, 4 figures, extended version of arXiv:cond-mat/0612256","EPL 81, 28007 (2008)","10.1209/0295-5075/81/28007",,"cond-mat.stat-mech","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the unfolding of a single polymer chain due to an external force. We
use a simplified model which allows to perform all calculations in closed form
without assuming a Boltzmann-Gibbs form for the equilibrium distribution.
Temperature is then defined by calculating the Legendre transform of the
entropy under certain constraints. The application of the model is limited to
flexible polymers. It exhibits a gradual transition from compact globule to
rod. The boundary line between these two phases shows reentrant behavior. This
behavior is explained by the presence of residual entropy.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:21:59 GMT""},{""version"":""v2"",""created"":""Wed, 21 Nov 2007 13:45:07 GMT""},{""version"":""v3"",""created"":""Tue, 21 Oct 2008 09:22:36 GMT""}]","2009-11-13"
"0704.1234","Marek Olechowski","D. Konikowska, M. Olechowski","Generalization of Einstein-Lovelock theory to higher order dilaton
  gravity","18 pages, references added, version to be published","Phys.Rev.D76:124020,2007","10.1103/PhysRevD.76.124020","IFT-07-1","hep-th hep-ph",,"  A higher order theory of dilaton gravity is constructed as a generalization
of the Einstein-Lovelock theory of pure gravity. Its Lagrangian contains terms
with higher powers of the Riemann tensor and of the first two derivatives of
the dilaton. Nevertheless, the resulting equations of motion are quasi-linear
in the second derivatives of the metric and of the dilaton. This property is
crucial for the existence of brane solutions in the thin wall limit. At each
order in derivatives the contribution to the Lagrangian is unique up to an
overall normalization. Relations between symmetries of this theory and the
O(d,d) symmetry of the string-inspired models are discussed.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:37:10 GMT""},{""version"":""v2"",""created"":""Fri, 19 Oct 2007 14:05:42 GMT""}]","2008-11-26"
"0704.1235","Arsen Subashiev V","Arsen V. Subashiev and Serge Luryi","Fluctuations of the partial filling factors in competitive RSA from
  binary mixtures","19 pages, 8 figures","Phys. Rev. E 76, 011128 (2007)","10.1103/PhysRevE.76.011128",,"cond-mat.dis-nn cond-mat.stat-mech",,"  Competitive random sequential adsorption on a line from a binary mix of
incident particles is studied using both an analytic recursive approach and
Monte Carlo simulations. We find a strong correlation between the small and the
large particle distributions so that while both partial contributions to the
fill factor fluctuate widely, the variance of the total fill factor remains
relatively small. The variances of partial contributions themselves are quite
different between the smaller and the larger particles, with the larger
particle distribution being more correlated. The disparity in fluctuations of
partial fill factors increases with the particle size ratio. The additional
variance in the partial contribution of smaller particle originates from the
fluctuations in the size of gaps between larger particles. We discuss the
implications of our results to semiconductor high-energy gamma detectors where
the detector energy resolution is controlled by correlations in the cascade
energy branching process.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:23:45 GMT""},{""version"":""v2"",""created"":""Wed, 11 Apr 2007 16:04:51 GMT""},{""version"":""v3"",""created"":""Fri, 12 Oct 2007 14:59:57 GMT""}]","2009-11-13"
"0704.1237","Sean Brittain","Kenneth H. Hinkle (1), Sean D. Brittain (2), David L. Lambert (3) ((1)
  NOAO, (2) Clemson University, (3) The W.J. McDonald Observatory)","Infrared High-Resolution Spectroscopy of Post-AGB Circumstellar Disks.
  I. HR 4049 - The Winnowing Flow Observed?","42 pages, 14 figures, Accepted by ApJ","Astrophys.J.664:501-517,2007","10.1086/518682",,"astro-ph",,"  High-resolution infrared spectroscopy in the 2.3-4.6 micron region is
reported for the peculiar A supergiant, single-lined spectroscopic binary HR
4049. Lines from the CO fundamental and first overtone, OH fundamental, and
several H2O vibration-rotation transitions have been observed in the
near-infrared spectrum. The spectrum of HR 4049 appears principally in emission
through the 3 and 4.6 micron region and in absorption in the 2 micron region.
The 4.6 micron spectrum shows a rich 'forest' of emission lines. All the
spectral lines observed in the 2.3-4.6 micron spectrum are shown to be
circumbinary in origin. The presence of OH and H2O lines confirm the
oxygen-rich nature of the circumbinary gas which is in contrast to the
previously detected carbon-rich material. The emission and absorption line
profiles show that the circumbinary gas is located in a thin, rotating layer
near the dust disk. The properties of the dust and gas circumbinary disk and
the spectroscopic orbit yield masses for the individual stars, M_AI~0.58 Msolar
and M_MV~0.34 Msolar. Gas in the disk also has an outward flow with a velocity
of $\gtrsim$ 1 km/s. The severe depletion of refractory elements but near-solar
abundances of volatile elements observed in HR 4049 results from abundance
winnowing. The separation of the volatiles from the grains in the disk and the
subsequent accretion by the star are discussed. Contrary to prior reports, the
HR 4049 carbon and oxygen isotopic abundances are typical AGB values:
12C/13C=6^{+9}_{-4} and 16O/17O>200.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:26:52 GMT""}]","2009-06-23"
"0704.1238","Rainer Weissauer","Rainer Weissauer","Tannakian Categories attached to abelian Varieties",,,,,"math.AG",,"  Starting from certain perverse sheaves on an abelian variety, including the
intersection cohomology sheaves of curves and smooth ample divisors, we
construct a semisimple super-Tannakian category.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:32:23 GMT""},{""version"":""v2"",""created"":""Wed, 13 Jun 2007 20:22:53 GMT""}]","2007-06-13"
"0704.1239","Li-Ming Cao","Rong-Gen Cai and Li-Ming Cao","On the Entropy Function and the Attractor Mechanism for Spherically
  Symmetric Extremal Black Holes","v3: Revtex4, 19 pages, discussion added, mistakes corrected, final
  version; to appear in Phys. Rev. D","Phys.Rev.D76:064010,2007","10.1103/PhysRevD.76.064010",,"hep-th",,"  In this paper we elaborate on the relation between the entropy formula of
Wald and the ""entropy function"" method proposed by A. Sen. For spherically
symmetric extremal black holes, it is shown that the expression of extremal
black hole entropy given by A. Sen can be derived from the general entropy
definition of Wald, without help of the treatment of rescaling the AdS_2 part
of near horizon geometry of extremal black holes. In our procedure, we only
require that the surface gravity approaches to zero, and it is easy to
understand the Legendre transformation of f, the integration of Lagrangian
density on the horizon, with respect to the electric charges. Since the Noether
charge form can be defined in an ""off-shell"" form, we define a corresponding
entropy function, with which one can discuss the attractor mechanism for
extremal black holes with scalar fields.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:56:05 GMT""},{""version"":""v2"",""created"":""Sat, 28 Apr 2007 14:48:09 GMT""},{""version"":""v3"",""created"":""Wed, 16 May 2007 14:29:55 GMT""},{""version"":""v4"",""created"":""Mon, 30 Jul 2007 15:52:06 GMT""}]","2008-11-26"
"0704.1240","Eduardo Fradkin","Erez Berg, Eduardo Fradkin, Eun-Ah Kim, Steven A. Kivelson, Vadim
  Oganesyan, John Tranquada and Shoucheng Zhang","Dynamical layer decoupling in a stripe-ordered, high T_c superconductor","4 pages, 3 figures (one with 3 subfigures); ; new edited version; one
  new reference (Ref.25); to be published in Physical Review Letters (in press)","Phys. Rev. Lett. 99, 127003 (2007)","10.1103/PhysRevLett.99.127003",,"cond-mat.str-el cond-mat.supr-con",,"  In the stripe-ordered state of a strongly-correlated two-dimensional
electronic system, under a set of special circumstances, the superconducting
condensate, like the magnetic order, can occur at a non-zero wave-vector
corresponding to a spatial period double that of the charge order. In this
case, the Josephson coupling between near neighbor planes, especially in a
crystal with the special structure of La_{2-x}Ba_xCuO_4, vanishes identically.
We propose that this is the underlying cause of the dynamical decoupling of the
layers recently observed in transport measurements at x=1/8.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:44:50 GMT""},{""version"":""v2"",""created"":""Sat, 8 Sep 2007 16:23:03 GMT""}]","2007-09-19"
"0704.1241","Xavier Moya","Xavier Moya, Lluis Manosa, Antoni Planes, Seda Aksoy, Mehmet Acet,
  Eberhard F. Wassermann, Thorsten Krenke","Cooling and heating by adiabatic magnetization in the
  Ni$_{50}$Mn$_{34}$In$_{16}$ magnetic shape memory alloy","5 pages, 4 figures. Accepted for publication in the Physical Review B",,"10.1103/PhysRevB.75.184412",,"cond-mat.mtrl-sci",,"  We report on measurements of the adiabatic temperature change in the inverse
magnetocaloric Ni$_{50}$Mn$_{34}$In$_{16}$ alloy. It is shown that this alloy
heats up with the application of a magnetic field around the Curie point due to
the conventional magnetocaloric effect. In contrast, the inverse magnetocaloric
effect associated with the martensitic transition results in the unusual
decrease of temperature by adiabatic magnetization. We also provide
magnetization and specific heat data which enable to compare the measured
temperature changes to the values indirectly computed from thermodynamic
relationships. Good agreement is obtained for the conventional effect at the
second-order paramagnetic-ferromagnetic phase transition. However, at the first
order structural transition the measured values at high fields are lower than
the computed ones. Irreversible thermodynamics arguments are given to show that
such a discrepancy is due to the irreversibility of the first-order martensitic
transition.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 13:57:37 GMT""}]","2009-11-13"
"0704.1242","A. K. Savchenko","A. S. Price, A. K. Savchenko, B. N. Narozhny, G. Allison, D. A.
  Ritchie","Giant Fluctuations of Coulomb Drag in a Bilayer System","10 pages, 4 figures","Science, Vol.316, 99 (2007)","10.1126/science.1139227",,"cond-mat.mes-hall cond-mat.dis-nn cond-mat.mtrl-sci",,"  We have observed reproducible fluctuations of the Coulomb drag, both as a
function of magnetic field and electron concentration, which are a
manifestation of quantum interference of electrons in the layers. At low
temperatures the fluctuations exceed the average drag, giving rise to random
changes of the sign of the drag. The fluctuations are found to be much larger
than previously expected, and we propose a model which explains their
enhancement by considering fluctuations of local electron properties.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 14:15:13 GMT""}]","2007-05-23"
"0704.1243","Xavier Moya","Thorsten Krenke, Eyup Duman, Mehmet Acet, and Eberhard F. Wassermann,
  Xavier Moya, Lluis Manosa and Antoni Planes, Emmanuelle Suard and Bachir
  Ouladdiaf","Magnetic superelasticity and inverse magnetocaloric effect in Ni-Mn-In","6 pages, 8 figures. Published in the Physical Review B","Physical Review B 75, 104414 (2007)","10.1103/PhysRevB.75.104414",,"cond-mat.mtrl-sci",,"  Applying a magnetic field to a ferromagnetic Ni$_{50}$Mn$_{34}$In$_{16}$
alloy in the martensitic state induces a structural phase transition to the
austenitic state. This is accompanied by a strain which recovers on removing
the magnetic field giving the system a magnetically superelastic character. A
further property of this alloy is that it also shows the inverse magnetocaloric
effect. The magnetic superelasticity and the inverse magnetocaloric effect in
Ni-Mn-In and their association with the first order structural transition is
studied by magnetization, strain, and neutron diffraction studies under
magnetic field.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 14:11:00 GMT""}]","2015-05-13"
"0704.1245","Pamela Klaassen","P.D. Klaassen and C.D. Wilson","Outflow and Infall in a Sample of Massive Star Forming Regions","34 pages, 9 figures, accepted for publication in ApJ","Astrophys.J.663:1092-1102,2007","10.1086/518760",,"astro-ph",,"  We present single pointing observations of SiO, HCO$^+$ and H$^{13}$CO$^+$
from the James Clerk Maxwell Telescope towards 23 massive star forming regions
previously known to contain molecular outflows and ultracompact HII regions. We
detected SiO towards 14 sources and suggest that the non-detections in the
other nine sources could be due to those outflows being older and without
ongoing shocks to replenish the SiO. We serendipitously detected SO$_2$ towards
17 sources in the same tuning as HCO$^+$. We detected HCO$^+$ towards all
sources, and suggest that it is tracing infall in nine cases. For seven infall
candidates, we estimate mass infall rates between 1$\times10^{-2}$ and
2$\times10^{-5}$ M$_{\odot}$ yr$^{-1}$. Seven sources show both SiO detections
(young outflows) and HCO$^+$ infall signatures. We also find that the abundance
of H$^{13}$CO$^+$ tends to increase along with the abundance of SiO in sources
for which we could determine abundances. We discuss these results with respect
to current theories of massive star formation via accretion. From this survey,
we suggest that perhaps both models of ionized accretion and halted accretion
may be important in describing the evolution of a massive protostar (or
protostars) beyond the formation of an HII region.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 14:24:03 GMT""}]","2019-08-19"
"0704.1246","Joao Faria Martins","Louis H. Kauffman, Jo\~ao Faria Martins","Invariants of Welded Virtual Knots Via Crossed Module Invariants of
  Knotted Surfaces","New results. A perfected version will appear in Compositio
  Mathematica","Compositio Mathematica, 144(4), 1046-1080 (2008)","10.1112/S0010437X07003429",,"math.GT hep-th math.QA",,"  We define an invariant of welded virtual knots from each finite crossed
module by considering crossed module invariants of ribbon knotted surfaces
which are naturally associated with them. We elucidate that the invariants
obtained are non trivial by calculating explicit examples. We define welded
virtual graphs and consider invariants of them defined in a similar way.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:32:19 GMT""},{""version"":""v2"",""created"":""Fri, 25 Jan 2008 10:07:44 GMT""}]","2017-05-23"
"0704.1247","Santi Peris","P. Masjuan and S. Peris","A Rational Approach to Resonance Saturation in large-Nc QCD","23 pages, 2 figures","JHEP 0705:040,2007","10.1088/1126-6708/2007/05/040",,"hep-ph hep-lat hep-th nucl-th",,"  We point out that resonance saturation in QCD can be understood in the
large-Nc limit from the mathematical theory of Pade Approximants to meromorphic
functions. These approximants are rational functions which encompass any
saturation with a finite number of resonances as a particular example,
explaining several results which have appeared in the literature. We review the
main properties of Pade Approximants with the help of a toy model for the
<VV-AA> two-point correlator, paying particular attention to the relationship
among the Chiral Expansion, the Operator Product Expansion and the resonance
spectrum. In passing, we also comment on an old proposal made by Migdal in 1977
which has recently attracted much attention in the context of AdS/QCD models.
Finally, we apply the simplest Pade Approximant to the <VV-AA> correlator in
the real case of QCD. The general conclusion is that a rational approximant may
reliably describe a Green's function in the Euclidean, but the same is not true
in the Minkowski regime due to the appearance of unphysical poles and/or
residues.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 14:27:41 GMT""}]","2009-11-13"
"0704.1248","Mario A. Serna","Graham Ross and Mario Serna","Unification and Fermion Mass Structure","10 pages, added references and comments on GUT thresholds","Phys.Lett.B664:97-102,2008","10.1016/j.physletb.2008.05.014",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Grand Unified Theories predict relationships between the GUT-scale quark and
lepton masses. Using new data in the context of the MSSM, we update the values
and uncertainties of the masses and mixing angles for the three generations at
the GUT scale. We also update fits to hierarchical patterns in the GUT-scale
Yukawa matrices. The new data shows not all the classic GUT-scale mass
relationships remain in quantitative agreement at small to moderate tan beta.
However, at large tan beta, these discrepancies can be eliminated by finite,
tan beta-enhanced, radiative, threshold corrections if the gluino mass has the
opposite sign to the wino mass.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:04:53 GMT""},{""version"":""v2"",""created"":""Wed, 11 Jun 2008 17:22:42 GMT""}]","2008-11-26"
"0704.1249","Osamu Iyama","Igor Burban, Osamu Iyama, Bernhard Keller, Idun Reiten","Cluster tilting for one-dimensional hypersurface singularities","32 pages","Adv. Math. 217 (2008), no. 6, 2443--2484",,,"math.RT math.AG",,"  In this article we study Cohen-Macaulay modules over one-dimensional
hypersurface singularities and the relationship with the representation theory
of associative algebras using methods of cluster tilting theory. We give a
criterion for existence of cluster tilting objects and their complete
description by homological methods, using higher almost split sequences and
results from birational geometry. We obtain a large class of 2-CY tilted
algebras which are finite dimensional symmetric and satisfy $\tau^2=\id$. In
particular, we compute 2-CY tilted algebras for simple and minimally elliptic
curve singularities.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 14:38:26 GMT""},{""version"":""v2"",""created"":""Mon, 4 Jun 2007 09:05:25 GMT""},{""version"":""v3"",""created"":""Mon, 1 Oct 2007 11:33:34 GMT""}]","2010-11-01"
"0704.1251","Nirat Ray","Nirat Ray and Umesh V. Waghmare","Coupling between magnetic ordering and structural instabilities in
  perovskite biferroics: A first-principles study","8 pages, 13 figures",,"10.1103/PhysRevB.77.134112",,"cond-mat.mtrl-sci",,"  We use first-principles density functional theory-based calculations to
investigate structural instabilities in the high symmetry cubic perovskite
structure of rare-earth (R $=$ La, Y, Lu) and Bi-based biferroic chromites,
focusing on $\Gamma$ and $R$ point phonons of states with para-, ferro-, and
antiferromagnetic ordering. We find that (a) the structure with G-type
antiferromagnetic ordering is most stable, (b) the most dominant structural
instabilities in these oxides are the ones associated with rotations of oxygen
octahedra, and (c) structural instabilities involving changes in Cr-O-Cr bond
angle depend sensitively on the changes in magnetic ordering. The dependence of
structural instabilities on magnetic ordering can be understood in terms of how
super-exchange interactions depend on the Cr-O-Cr bond angles and Cr-O bond
lengths. We demonstrate how adequate buckling of Cr-O-Cr chains can favour
ferromagnetism. Born effective charges (BEC) calculated using the Berry phase
expression are found to be anomalously large for the A-cations, indicating
their chemical relevance to ferroelectric distortions.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 14:46:15 GMT""}]","2009-11-13"
"0704.1253","Roberto Gilli","A. Comastri (INAF-OAB), R. Gilli (INAF-OAB), C. Vignali (Dip.
  Astronomia, UniBo), G. Matt (Dip. Fisica, RomaTre), F. Fiore (INAF-OAR), K.
  Iwasawa (MPE)","Compton thick AGN in the Suzaku era","proceedings of ""The Extreme Universe in the Suzaku Era"", Kyoto 4-8
  December 2006, to be published in Progress of Theoretical Physics, Supplement","Prog.Theor.Phys.Suppl.169:274-277,2007","10.1143/PTPS.169.274",,"astro-ph",,"  Suzaku observations of two hard X-ray (> 10 keV) selected nearby Seyfert 2
galaxies are presented. Both sources were clearly detected with the PIN Hard
X-ray Detector up to several tens of keV, allowing for a fairly good
characterization of the broad band X-ray continuum. Both sources are heavily
obscured, one of which (NGC 5728) being Compton thick, while at lower energies
the shape and intensity of the scattered/reflected continuum is very different.
Strong iron Kalpha lines are detected in both sources. There are also hints for
the presence of a broad relativistic iron line in NGC 4992.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 14:50:44 GMT""}]","2009-06-23"
"0704.1254","Yu. S. Dedkov","Yu. S. Dedkov, M. Fonin, Yu. Kucherenko, S. L. Molodtsov, U.
  R\""udiger, and C. Laubschat","Spin-dependence of Ce $4f$ hybridization in magnetically ordered
  systems: A spin-resolved photoemission study of Ce/Fe(110)",,,,,"cond-mat.str-el",,"  Spin- and angle-resolved resonant (Ce $4d\to4f$) photoemission spectra of a
monolayer Ce on Fe(110) reveal spin-dependent changes of the Fermi-level peak
intensities. That indicate a spin-dependence of $4f$ hybridization and, thus,
of $4f$ occupancy and local moment. The phenomenon is described in the
framework of the periodic Anderson model by $4f$ electron hopping into the
exchange split Fe 3d derived bands that form a spin-gap at the Fermi energy
around the $\bar{\Gamma}$ point of the surface Brillouin zone.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 14:54:10 GMT""}]","2007-05-23"
