"0710.1298","David Lehavi","I. Dolgachev and D. Lehavi","On isogenous principally polarized abelian surfaces","23 pages. corrected typos","AMS contemp. math. series, volume 465 (2008): Curves and abelian
  varieties, p 51-69.",,,"math.AG",,"  We study a relationship between two genus 2 curves whose jacobians are
isogenous with kernel equal to a maximal isotropic subspace of p-torsion points
with respect to the Weil pairing. For p = 3 we find an explicit relationship
between the set of Weierstrass points of the two curves extending the classical
results of F. Richelot (1837) and G. Humbert (1901) in the case p = 2.
","[{""version"":""v1"",""created"":""Sun, 7 Oct 2007 20:45:51 GMT""},{""version"":""v2"",""created"":""Fri, 4 Jan 2008 05:23:40 GMT""},{""version"":""v3"",""created"":""Sat, 8 Mar 2008 19:59:25 GMT""}]","2010-04-06"
"0710.1543","Wolfgang Bertram","Wolfgang Bertram (IECN), Manon Didry (IECN)","Symmetric bundles and representations of Lie triple systems","22 pages, v2: minor corrections",,,,"math.DG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We define symmetric bundles as vector bundles in the category of symmetric
spaces; it is shown that this notion is the geometric analog of the one of a
representation of a Lie triple system. We show that such a bundle has an
underlying reflection space, and we investigate the corresponding forgetful
functor both from the point of view of differential geometry and from the point
of view of representation theory. This functor is not injective, as is seen by
constructing ""unusual"" symmetric bundle structures on the tangent bundles of
certain symmetric spaces.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 13:11:33 GMT""},{""version"":""v2"",""created"":""Fri, 9 Jan 2009 13:37:10 GMT""}]","2009-09-29"
"0710.1544","Christian Duval","Jean-Philippe Michel (CPT), Christian Duval (CPT)","On the projective geometry of the supercircle: a unified construction of
  the super cross-ratio and Schwarzian derivative","LaTeX, 50 pages. Minor improvements","International Mathematics Research Notices 2008 (2008) rnn054","10.1093/imrn/rnn054",,"math-ph hep-th math.DG math.MP",,"  We consider the standard contact structure on the supercircle, S^{1|1}, and
the supergroups E(1|1), Aff(1|1) and SpO(2|1) of contactomorphisms, defining
the Euclidean, affine and projective geometry respectively. Using the new
notion of (p|q)-transitivity, we construct in synthetic fashion even and odd
invariants characterizing each geometry, and obtain an even and an odd super
cross-ratios. Starting from the even invariants, we derive, using a superized
Cartan formula, one-cocycles of the group of contactomorphisms, K(1), with
values in tensor densities F_\lambda(S^{1|1}). The even cross-ratio yields a
K(1) one-cocycle with values in quadratic differentials, Q(S^{1|1}), whose
projection on F_{3/2}(S^{1|1}) corresponds to the super Schwarzian derivative
arising in superconformal field theory. This leads to the classification of the
cohomology spaces H^1(K(1),F_\lambda(S^{1|1})). The construction is extended to
the case of S^{1|N}. All previous invariants admit a prolongation for N>1, as
well as the associated Euclidean and affine cocycles. The super Schwarzian
derivative is obtained from the even cross-ratio, for N=2, as a projection to
F_1(S^{1|2}) of a K(2) one-cocycle with values in Q(S^{1|2}). The obstruction
to obtain, for N\geq 3, a projective cocycle is pointed out.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 13:12:41 GMT""},{""version"":""v2"",""created"":""Wed, 31 Oct 2007 19:27:58 GMT""},{""version"":""v3"",""created"":""Tue, 22 Apr 2008 11:02:41 GMT""}]","2008-06-19"
"0710.1545","Matthias Lutz F.M.","M.F.M. Lutz and M. Soyeur","Radiative and isospin-violating decays of Ds mesons in the hadrogenesis
  conjecture","102 pages, 7 figures, further improved presentation","Nucl.Phys.A813:14-95,2008","10.1016/j.nuclphysa.2008.09.003",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The masses and decays of the scalar D_{s0}^*(2317) and axial-vector
D_{s1}^*(2460) charmed strange mesons are calculated consistently in the
hadrogenesis conjecture. These mesons decay either strongly into the
isospin-violating pi^0 D_s and pi^0 D_s^* channels or electromagnetically. They
are generated by coupled-channel dynamics based on the leading order chiral
Lagrangian. The effect of chiral corrections to chiral order Q_\chi^2 is
investigated. We show that taking into account large-N_c relations to determine
the strength of these correction terms implies a measurable signal for an
exotic axial-vector state in the eta D* invariant mass distribution. The
one-loop contribution to the electromagnetic decay amplitudes of scalar and
axial-vector states is calculated. The Lagrangian describing electromagnetic
interactions is obtained by gauging the chiral Lagrangian for hadronic
interactions and adding gauge-invariant correction terms to chiral order
Q_chi^2. In addition the role of light vector meson degrees of freedom is
explored. We confront our results with measured branching ratios. Once the
light vector mesons are included, a natural explanation of all radiative decay
parameters is achieved.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 13:27:32 GMT""},{""version"":""v2"",""created"":""Fri, 13 Jun 2008 06:09:54 GMT""}]","2008-11-26"
"0710.1547","Sergei Popov B.","S.B. Popov (1), B. Posselt (2,3,4), F. Haberl (2), J. Tr\""umper (2),
  R. Turolla (5), R. Neuh\""auser (3) ((1) Sternberg Astronomical Institute,
  Moscow, (2) Max-Planck-Institut f\""ur Extraterrestrische Physik, Garching,
  (3) Astrophysikalisches Institut und Universit\""ats-Sternwarte, Jena, (4)
  Observatoire Astronomique de Strasbourg, (5) University of Padova)","Space cowboys odyssey: beyond the Gould Belt","3 pages, 2 figures, proceedings of the conference ""40 Years of
  Pulsars "", 12-17 August 2007, Montreal, Canada","AIPConf.Proc.983:357-359,2008","10.1063/1.2900196",,"astro-ph",,"  We present our new advanced model for population synthesis of close-by
cooling NSs. Detailed treatment of the initial spatial distribution of NS
progenitors and a detailed ISM structure up to 3 kpc give us an opportunity to
discuss the strategy to look for new isolated cooling NSs. Our main results in
this respect are the following: new candidates are expected to be identified
behind the Gould Belt, in directions to rich OB associations, in particular in
the Cygnus-Cepheus region; new candidates, on average, are expected to be
hotter than the known population of cooling NS. Besides the usual approach
(looking for soft X-ray sources), the search in 'empty' $\gamma$-ray error
boxes or among run-away OB stars may yield new X-ray thermally emitting NS
candidates.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 13:19:37 GMT""}]","2008-11-26"
"0710.1549","Sebastiano Pilati","S. Pilati and S. Giorgini","Phase separation in a polarized Fermi gas at zero temperature","4 pages, 4 figures, revised, accepted for publication in Phys. Rev.
  Lett","Phys. Rev. Lett. 100, 030401 (2008)","10.1103/PhysRevLett.100.030401",,"cond-mat.other",,"  We investigate the phase diagram of asymmetric two-component Fermi gases at
zero temperature as a function of polarization and interaction strength. The
equations of state of the uniform superfluid and normal phase are determined
using quantum Monte Carlo simulations. We find three different mixed states,
where the superfluid and the normal phase coexist in equilibrium, corresponding
to phase separation between: (a) the polarized superfluid and the fully
polarized normal gas, (b) the polarized superfluid and the partially polarized
normal gas and (c) the unpolarized superfluid and the partially polarized
normal gas.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 13:34:59 GMT""},{""version"":""v2"",""created"":""Thu, 6 Dec 2007 13:01:17 GMT""}]","2013-08-09"
"0710.1550","Thomas H. Puzia","Thomas H. Puzia (HIA), Margarita E. Sharina (SAO)","VLT Spectroscopy of Globular Clusters in Low Surface Brightness Dwarf
  Galaxies","accepted for publication in ApJ",,"10.1086/525038",,"astro-ph",,"  We present VLT/FORS2 spectroscopic observations of globular clusters (GCs) in
five low surface brightness (LSB) dwarf galaxies: KK211 and KK221, which are
both dwarf spheroidal satellites (dSph) of NGC 5128, dSph KK84 located close to
the isolated S0 galaxy NGC 3115, and two isolated dwarf irregular (dIrr)
galaxies UGC 3755 and ESO 490-17. Our sample is selected from the Sharina et
al. (2005) database of Hubble Space Telescope WFPC2 photometry of GC candidates
in dwarf galaxies. For objects with accurate radial velocity measurements we
confirm 26 as genuine GCs out of the 27 selected candidates from our WFPC2
survey. Lick absorption line indices in the spectra of confirmed GCs and the
subsequent comparison with SSP model predictions show that all confirmed GCs in
dSphs are old, except GC KK211-3-149 (6 +/- 2 Gyr), which we consider to be the
nucleus of KK211. GCs in UGC 3755 and ESO 490-17 show a large spread in ages
ranging from old objects (t > 10 Gyr) to clusters with ages around 1 Gyr. Most
of our sample GCs have low metallicities [Z/H] <= -1. Two relatively metal-rich
clusters with [Z/H] ~ -0.3 are likely to be associated with NGC 3115. Our
sample GCs show in general a complex distribution of alpha-element enhancement
with a mean [alpha/Fe]=0.19 +/-0.04 derived with the chi2 minimization
technique and 0.18+/-0.12 dex computed with the iterative approach. These
values are slightly lower than the mean [alpha/Fe]=0.29+/-0.01 for typical
Milky Way GCs. We compare other abundance ratios with those of Local Group GCs
and find indications for systematic differences in N and Ca abundance. The
specific frequencies, S_N, of our sample galaxies are in line with the
predictions of a simple mass-loss model for dwarf galaxies and compare well
with S_N values found for dwarf galaxies in nearby galaxy clusters.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 13:50:31 GMT""}]","2009-11-13"
"0710.1551","Serge Burckel","Serge Burckel","The Inductive Kernels of Graphs","6 pages, 6 figures",,,,"math.CO math.OC",,"  It is well known that kernels in graphs are powerful and useful structures,
for instance in the theory of games. However, a kernel does not always exist
and Chv\'atal proved in 1973 that it is an NP-Complete problem to decide its
existence. We present here an alternative definition of kernels that uses an
inductive machinery : the inductive kernels. We prove that inductive kernels
always exist and a particular one can be constructed in quadratic time.
However, it is an NP-Complete problem to decide the existence of an inductive
kernel including (resp. excluding) some fixed vertex.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 13:41:13 GMT""}]","2007-10-09"
"0710.1552","Craig O. Heinke","C. O. Heinke, C. J. Deloye, P. G. Jonker, R. E. Taam, R. Wijnands","SAX J1808.4-3657 in Quiescence: A Keystone for Neutron Star Science","To appear in the proceedings of ""Forty Years of Pulsars: Millisecond
  Pulsars, Magnetars and More"" held in Montreal, Canada, August 12-17, 2007. 4
  pages","AIPConf.Proc.983:526-529,2008","10.1063/1.2900289",,"astro-ph",,"  The accreting millisecond pulsar SAX J1808.4-3658 may be a transition object
between accreting X-ray binaries and millisecond radio pulsars. We have
constrained the thermal radiation from its surface through XMM-Newton X-ray
observations, providing strong evidence for neutrino cooling processes from the
neutron star core. We have also undertaken simultaneous X-ray and optical
(Gemini) observations, shedding light on whether the strong heating of the
companion star in quiescence may be due to X-ray irradiation, or to a radio
pulsar turning on when accretion stops.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 15:01:10 GMT""}]","2008-11-26"
"0710.1553","Nicolas Garron","Beno\^it Blossier, Michele Della Morte, Nicolas Garron, Rainer Sommer","Heavy-light decay constant at the 1/m order of HQET","7 pages, contribution to the XXV International Symposium on Lattice
  Field Theory, parallel session ""Standard model parameters and
  renormalization""","PoSLAT2007:245,2007",,,"hep-lat",,"  Following the strategy developed by the ALPHA collaboration, we present a
method to compute non-perturbatively the decay constant of a heavy-light meson
in HQET including the 1/m corrections. We start by a matching between HQET and
QCD in a small volume to determine the parameters of the effective theory
non-perturbatively. Observables in the effective theory are then evolved to
larger volumes. In two steps a large enough volume is reached to determine the
physical decay constant. Some preliminary results in the quenched approximation
are shown.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 13:50:25 GMT""}]","2009-04-14"
"0710.1554","Gregg Wade","M. Auriere, G.A. Wade, J. Silvester, F. Lignieres, S. Bagnulo, K.
  Bale, B. Dintrans, J.F. Donati, C.P. Folsom, M. Gruberbauer, A. Hui Bon Hoa,
  S. Jeffers, N. Johnson, J.D. Landstreet, A. Lebre, T. Lueftinger, S. Marsden,
  D. Mouillet, S. Naseri, F. Paletou, P. Petit, J. Power, F. Rincon, S.
  Strasser, N. Toque","Weak magnetic fields in Ap/Bp stars: Evidence for a dipole field lower
  limit and a tentative interpretation of the magnetic dichotomy","Accepted by Astronomy & Astrophysics, 17 Sept. 07. 23 pages, 32
  figures",,"10.1051/0004-6361:20078189",,"astro-ph",,"  We have investigated a sample of 28 well-known spectroscopically-identified
magnetic Ap/Bp stars, with weak, poorly-determined or previously undetected
magnetic fields, with the aim of exploring the weak part of the magnetic field
distribution of Ap/Bp stars. Using the MuSiCoS and NARVAL spectropolarimeters
we have obtained 282 LSD Stokes V signatures of our 28 sample stars. All stars
were detected, showing clearly that when observed with sufficient precision,
all firmly classified Ap/Bp stars show detectable surface magnetic fields. To
better characterise the surface magnetic field intensities and geometries of
the sample, we have inferred the dipolar field intensity and the magnetic
obliquity. The distribution of derived dipole strengths for these stars
exhibits a plateau at about 1 kG, falling off to larger and smaller field
strengths. Remarkably, in this sample of stars selected for their presumably
weak magnetic fields, we find only 2 stars for which the derived dipole
strength is weaker than 300 G. We interpret this ""magnetic threshold"" as a
critical value necessary for the stability of large-scale magnetic fields, and
develop a simple quantitative model that is able to approximately reproduce the
observed threshold characteristics. This scenario leads to a natural
explanation of the small fraction of intermediate-mass magnetic stars. It may
also explain the near-absence of magnetic fields in more massive B and O-type
stars.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:21:24 GMT""}]","2009-11-13"
"0710.1556","Holger Gies","Holger Gies, David F. Mota (Heidelberg U.), Douglas J. Shaw (Queen
  Mary, U. of London & Cambridge U., DAMTP)","Hidden in the Light: Magnetically Induced Afterglow from Trapped
  Chameleon Fields","17 pages, 1 figure. Phys. Rev. D in print","Phys.Rev.D77:025016,2008","10.1103/PhysRevD.77.025016",,"hep-ph",,"  We propose an afterglow phenomenon as a unique trace of chameleon fields in
optical experiments. The vacuum interaction of a laser pulse with a magnetic
field can lead to a production and subsequent trapping of chameleons in the
vacuum chamber, owing to their mass dependence on the ambient matter density.
Magnetically induced re-conversion of the trapped chameleons into photons
creates an afterglow over macroscopic timescales that can conveniently be
searched for by current optical experiments. We show that the chameleon
parameter range accessible to available laboratory technology is comparable to
scales familiar from astrophysical stellar energy loss arguments. We analyze
quantitatively the afterglow properties for various experimental scenarios and
discuss the role of potential background and systematic effects. We conclude
that afterglow searches represent an ideal tool to aim at the production and
detection of cosmologically relevant scalar fields in the laboratory.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:50:38 GMT""},{""version"":""v2"",""created"":""Mon, 7 Jan 2008 13:36:40 GMT""}]","2008-11-26"
"0710.1557","Julia Becker K.","Julia K. Becker","High-energy neutrinos in the context of multimessenger physics","accepted for publication by Physics Reports, 127 pages, 29 figures","Phys.Rept.458:173-246,2008","10.1016/j.physrep.2007.10.006",,"astro-ph",,"  The field of astroparticle physics is currently developing rapidly, since new
experiments challenge our understanding of the investigated processes. Three
messengers can be used to extract information on the properties of
astrophysical sources: photons, charged Cosmic Rays and neutrinos. This review
focuses on high-energy neutrinos (E>100 GeV) with the main topics as follows.
  The production mechanism of high-energy neutrinos in astrophysical shocks.
The connection between the observed photon spectra and charged Cosmic Rays is
described and the source properties as they are known from photon observations
and from charged Cosmic Rays are presented.
  High-energy neutrino detection. Current detection methods are described and
the status of the next generation neutrino telescopes are reviewed. In
particular, water and ice Cherenkov detectors as well as radio measurements in
ice and with balloon experiments are presented. In addition, future
perspectives for optical, radio and acoustic detection of neutrinos are
reviewed.
  Sources of neutrino emission. The main source classes are reviewed, i.e.
galactic sources, Active Galactic Nuclei, starburst galaxies and Gamma Ray
  Bursts. The interaction of high energy protons with the cosmic microwave
background implies the production of neutrinos, referred to as GZK neutrinos.
  Implications of neutrino flux limits. Recent limits given by the AMANDA
experiment and their implications regarding the physics of the sources are
presented.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:30:27 GMT""},{""version"":""v2"",""created"":""Mon, 28 Jan 2008 10:30:44 GMT""}]","2008-11-26"
"0710.1558","Isaac Llopis","Isaac Llopis, Ignacio Pagonabarraga, Marco Cosentino Lagomarsino,
  Christopher P. Lowe","Sedimentation of pairs of hydrodynamically interacting semiflexible
  filaments","11 pages, 11 figures. to appear in Phys. Rev. E",,"10.1103/PhysRevE.76.061901",,"cond-mat.soft cond-mat.stat-mech",,"  We describe the effect of hydrodynamic interactions in the sedimentation of a
pair of inextensible semiflexible filaments under a uniform constant force at
low Reynolds numbers. We have analyzed the different regimes and the morphology
of such polymers in simple geometries, which allow us to highlight the
peculiarities of the interplay between elastic and hydrodynamic stresses.
Cooperative and symmetry breaking effects associated to the geometry of the
fibers gives rise to characteristic motion which give them distinct properties
from rigid and elastic filaments.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:32:23 GMT""}]","2009-11-13"
"0710.1559","J. Fernando Barbero G.","J. Fernando Barbero G., I\~naki Garay, Eduardo J. S. Villase\~nor","Classical and quantum behavior of dynamical systems defined by functions
  of solvable Hamiltonians","Accepted for publication in American Journal of Physics","Am.J.Phys. 76 (2008) 153-157","10.1119/1.2805234",,"quant-ph",,"  We discuss the classical and quantum mechanical evolution of systems
described by a Hamiltonian that is a function of a solvable one, both
classically and quantum mechanically. The case in which the solvable
Hamiltonian corresponds to the harmonic oscillator is emphasized. We show that,
in spite of the similarities at the classical level, the quantum evolution is
very different. In particular, this difference is important in constructing
coherent states, which is impossible in most cases. The class of Hamiltonians
we consider is interesting due to its pedagogical value and its applicability
to some open research problems in quantum optics and quantum gravity.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:42:30 GMT""}]","2015-05-13"
"0710.1560","Ulrich Derenthal","T.D. Browning, U. Derenthal","Manin's conjecture for a quartic del Pezzo surface with A_4 singularity","29 pages",,,,"math.NT math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Manin conjecture is established for a split singular del Pezzo surface of
degree four, with singularity type A_4.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:35:43 GMT""},{""version"":""v2"",""created"":""Tue, 27 Jan 2009 03:16:19 GMT""}]","2009-01-27"
"0710.1561","Fuminobu Takahashi","Motoi Endo, Fuminobu Takahashi","Dark Matter in Gauge Mediated Supersymmetry Breaking using Metastable
  Vacua","11 pages. v2: references and comments added",,,"DESY 07-156","hep-ph",,"  We point out that, in a class of gauge mediation models using metastable
supersymmetry breaking vacua, the minimum of the supersymmetry breaking field
in the early universe is dynamically deviated from the one in the low energy.
The deviation induces coherent oscillations of the supersymmetry breaking
field, which decays into the gravitinos. For certain parameters, it can produce
a right amount of the gravitinos to account for the observed dark matter.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:36:56 GMT""},{""version"":""v2"",""created"":""Thu, 11 Oct 2007 15:03:43 GMT""}]","2007-10-11"
"0710.1562","Torsten Asselmeyer-Maluga","Torsten Asselmeyer-Maluga and Helge Rose","Dark energy and 3-manifold topology","7 pages, no figures","ActaPhys.Polon.B38:3633-3640,2007",,,"gr-qc",,"  We show that the differential-geometric description of matter by differential
structures of spacetime leads to a unifying model of the three types of energy
in the cosmos: matter, dark matter and dark energy. Using this model we are
able to calculate the ratio of dark energy to the total energy of the cosmos.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:40:33 GMT""},{""version"":""v2"",""created"":""Wed, 21 Nov 2007 08:49:27 GMT""}]","2008-11-26"
"0710.1563","Zsolt Szep","P. Kovacs, Zs. Szep","Influence of the isospin and hypercharge chemical potentials on the
  location of the CEP in the mu_B-T phase diagram of the SU(3)_L x SU(3)_R
  chiral quark model","RevTeX4, 13 pages, 6 figures, version accepted for publication in
  Phys. Rev. D","Phys.Rev.D77:065016,2008","10.1103/PhysRevD.77.065016",,"hep-ph",,"  We investigate the influence of the asymmetric quark matter (rho_u\ne
rho_d\ne rho_s) on the mass of the quasiparticles and the phase diagram of the
chiral quark model parametrized at one-loop level of the renormalized theory,
using the optimized perturbation theory for the resummation of the perturbative
series. The effect of various chemical potentials introduced in the grand
canonical ensemble is investigated with the method of relativistic many-body
theory. The temperature dependence of the topological susceptibility is
estimated with the help of the Witten-Veneziano mass formula.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:42:08 GMT""},{""version"":""v2"",""created"":""Sun, 3 Feb 2008 22:08:31 GMT""}]","2008-11-26"
"0710.1564","Olivia Tsang","Olivia Tsang and J. G. Kirk","A synchrotron self-Compton model with low energy electron cut-off for
  the blazar S5 0716+714","13 pages, 5 figures, 1 table, to appear in A&A; refereces removed
  from caption of Fig.3, added acknowledgement",,"10.1051/0004-6361:20077962",,"astro-ph",,"  Rapid inverse Compton cooling sets in when the brightness temperature (T_B)
of a self-absorbed synchrotron source with power-law electrons reaches ~10^{12}
K. However, T_B inferred from observations of intra-day variable sources (IDV)
are well above the ""Compton catastrophe"" limit. This can be understood if the
underlying electron distribution cuts off at low energy. We approximate a
low-energy cut-off with monoenergetic electrons. We compute the synchrotron
self-Compton (SSC) spectrum of such distribution, and using the IDV source
S5~0716+714 as an example, we compare it to the observed SED of S5~0716+714.
The hard radio spectrum is well-fitted by this model, and the optical data can
be accommodated by a power-law extension to the electron spectrum. We therefore
examine the scenario of an injection of electrons that is a double power law in
energy with a hard low-energy component that does not contribute to the
synchrotron opacity. We show that the double power-law injection model is in
good agreement with the observed SED of S5~0716+714. For intrinsic variability,
we find that a Doppler factor of D\geq30 can explain the observed SED provided
that low-frequency (<32 GHz) emission originates from a larger region than the
higher-frequency emission. To fit the entire spectrum, D\geq65 is needed. We
find the constraint imposed by induced Compton scattering at high T_B is
insignificant in our model. We confirm that electron distribution with a
low-energy cut-off can explain the high T_B in compact radio sources. We show
that synchrotron spectrum from such distributions naturally accounts for the
observed hard radio continuum with a softer optical component, without the need
for an inhomogeneous source.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:45:34 GMT""},{""version"":""v2"",""created"":""Wed, 10 Oct 2007 13:22:02 GMT""}]","2009-11-13"
"0710.1565","Nawaf Bou-Rabee","Nawaf Bou-Rabee and Houman Owhadi","Ballistic Transport at Uniform Temperature","33 pages",,,,"math.PR math.DS",,"  A paradigm for isothermal, mechanical rectification of stochastic
fluctuations is introduced in this paper. The central idea is to transform
energy injected by random perturbations into rigid-body rotational kinetic
energy. The prototype considered in this paper is a mechanical system
consisting of a set of rigid bodies in interaction through magnetic fields. The
system is stochastically forced by white noise and dissipative through
mechanical friction. The Gibbs-Boltzmann distribution at a specific temperature
defines the unique invariant measure under the flow of this stochastic process
and allows us to define ``the temperature'' of the system. This measure is also
ergodic and weakly mixing. Although the system does not exhibit global directed
motion, it is shown that global ballistic motion is possible (the mean-squared
displacement grows like t squared). More precisely, although work cannot be
extracted from thermal energy by the second law of thermodynamics, it is shown
that ballistic transport from thermal energy is possible. In particular, the
dynamics is characterized by a meta-stable state in which the system exhibits
directed motion over random time scales. This phenomenon is caused by
interaction of three attributes of the system: a non flat (yet bounded)
potential energy landscape, a rigid body effect (coupling translational
momentum and angular momentum through friction) and the degeneracy of the
noise/friction tensor on the momentums (the fact that noise is not applied to
all degrees of freedom).
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:31:26 GMT""},{""version"":""v2"",""created"":""Wed, 17 Oct 2007 21:22:27 GMT""}]","2007-10-18"
"0710.1566","Marek Gierlinski","Marek Gierlinski, Marek Nikolajuk, Bozena Czerny","High-frequency X-ray variability as a mass estimator of stellar and
  supermassive black holes","MNRAS, 9 pages, 7 figures",,"10.1111/j.1365-2966.2007.12584.x",,"astro-ph",,"  There is increasing evidence that supermassive black holes in active galactic
nuclei (AGN) are scaled-up versions of Galactic black holes. We show that the
amplitude of high-frequency X-ray variability in the hard spectral state is
inversely proportional to the black hole mass over eight orders of magnitude.
We have analyzed all available hard-state data from RXTE of seven Galactic
black holes. Their power density spectra change dramatically from observation
to observation, except for the high-frequency (>10 Hz) tail, which seems to
have a universal shape, roughly represented by a power law of index -2. The
amplitude of the tail, C_M (extrapolated to 1 Hz), remains approximately
constant for a given source, regardless of the luminosity, unlike the break or
QPO frequencies, which are usually strongly correlated with luminosity.
Comparison with a moderate-luminosity sample of AGN shows that the amplitude of
the tail is a simple function of black hole mass, C_M = C/M, where C = 1.25
M_Sol / Hz. This makes C_M a robust estimator of the black hole mass which is
easy to apply to low- to moderate-luminosity supermassive black holes. The
high-frequency tail with its universal shape is an invariant feature of a black
hole and, possibly, an imprint of the last stable orbit.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:48:52 GMT""}]","2009-11-13"
"0710.1567","Dae Sung Hwang","D. S. Hwang, D. Mueller","Implication of the overlap representation for modelling generalized
  parton distributions","15 pages, 8 eps figures","Phys.Lett.B660:350-359,2008","10.1016/j.physletb.2008.01.014",,"hep-ph",,"  Based on a field theoretically inspired model of light-cone wave functions,
we derive valence-like generalized parton distributions and their double
distributions from the wave function overlap in the parton number conserved
s-channel. The parton number changing contributions in the t-channel are
restored from duality. In our construction constraints of positivity and
polynomiality are simultaneously satisfied and it also implies a model
dependent relation between generalized parton distributions and transverse
momentum dependent parton distribution functions. The model predicts that the
t-behavior of resulting hadronic amplitudes depends on the Bjorken variable
x_Bj. We also propose an improved ansatz for double distributions that embeds
this property.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:52:40 GMT""}]","2008-11-26"
"0710.1568","Arutyunov Gleb E","Gleb Arutyunov and Sergey Frolov","On String S-matrix, Bound States and TBA","77 pages, 6 figures, v2: the statement about the periodicity
  condition for mirror fermions corrected; typos corrected; references added,
  v3: misprints corrected","JHEP 0712:024,2007","10.1088/1126-6708/2007/12/024","ITP-UU-07-50, SPIN-07-37, TCDMATH 07-15","hep-th",,"  The study of finite J effects for the light-cone AdS superstring by means of
the Thermodynamic Bethe Ansatz requires an understanding of a companion 2d
theory which we call the mirror model. It is obtained from the original string
model by the double Wick rotation. The S-matrices describing the scattering of
physical excitations in the string and mirror models are related to each other
by an analytic continuation. We show that the unitarity requirement for the
mirror S-matrix fixes the S-matrices of both theories essentially uniquely. The
resulting string S-matrix S(z_1,z_2) satisfies the generalized unitarity
condition and, up to a scalar factor, is a meromorphic function on the elliptic
curve associated to each variable z. The double Wick rotation is then
accomplished by shifting the variables z by quarter of the imaginary period of
the torus. We discuss the apparent bound states of the string and mirror
models, and show that depending on a choice of the physical region there are
one, two or 2^{M-1} solutions of the M-particle bound state equations sharing
the same conserved charges. For very large but finite values of J, most of
these solutions, however, exhibit various signs of pathological behavior. In
particular, they might receive a finite J correction to their energy which is
complex, or the energy correction might exceed corrections arising due to
finite J modifications of the Bethe equations thus making the asymptotic Bethe
ansatz inapplicable.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:53:59 GMT""},{""version"":""v2"",""created"":""Mon, 22 Oct 2007 13:09:41 GMT""},{""version"":""v3"",""created"":""Mon, 3 Dec 2007 14:33:39 GMT""}]","2009-06-10"
"0710.1569","Francesco Murgia","M. Anselmino (1), M. Boglione (1), U. D'Alesio (2,3), E. Leader (2,4),
  S. Melis (1,2), F. Murgia (3) ((1) University and INFN, Torino, Italy, (2)
  University of Cagliari, Italy, (3) INFN, Cagliari, Italy, (4) Imperial
  College, London, U.K.)","Intrinsic parton motion soft mechanisms and the longitudinal spin
  asymmetry A_LL in high energy pp -> pi X","RevTeX, 9 pages, 3 eps figures. Revised and shortened version; title
  slightly modified; figs. 3,4 removed; a new figure for the unpol. cross
  section added; no changes in results and conclusions; matches the published
  version","J.Phys.G36:015007,2009","10.1088/0954-3899/36/1/015007",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The longitudinal double spin asymmetry A_LL in the reaction pp --> pi X has
been measured at RHIC with extremely interesting consequences. If the gluon
polarization in a proton were as big as needed to resolve the famous ""spin
crisis"" then A_LL would be large and positive. Latest RHIC results indicate
that A_LL is small and disfavour large positive values of the gluon
polarization. We examine whether the soft mechanisms (Collins, Sivers,
Boer-Mulders), essential for generating transverse single spin asymmetries,
have any significant influence on A_LL, and whether they could alter the
conclusion that the gluon polarization is necessarily small. It turns out that
the contribution from these effects is essentially negligible.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 14:55:46 GMT""},{""version"":""v2"",""created"":""Mon, 10 Nov 2008 10:49:08 GMT""}]","2008-12-18"
