"0710.0873","Joseph Conlon","Joseph P. Conlon","Mirror Mediation","33 pages, 1 figure; v2: typos, references, minor corrections","JHEP 0803:025,2008","10.1088/1126-6708/2008/03/025","DAMTP-2007-86","hep-th hep-ph",,"  I show that the effective action of string compactifications has a structure
that can naturally solve the supersymmetric flavour and CP problems. At leading
order in the g_s and \alpha' expansions, the hidden sector factorises. The
moduli space splits into two mirror parts that depend on Kahler and complex
structure moduli. Holomorphy implies the flavour structure of the Yukawa
couplings arises in only one part. In type IIA string theory flavour arises
through the Kahler moduli sector and in type IIB flavour arises through the
complex structure moduli sector. This factorisation gives a simple solution to
the supersymmetric flavour and CP problems: flavour physics is generated in one
sector while supersymmetry is broken in the mirror sector. This mechanism does
not require the presence of gauge, gaugino or anomaly mediation and is
explicitly realised by phenomenological models of IIB flux compactifications.
","[{""version"":""v1"",""created"":""Thu, 4 Oct 2007 16:12:25 GMT""},{""version"":""v2"",""created"":""Tue, 9 Oct 2007 14:53:08 GMT""}]","2009-06-10"
"0710.1210","Clotaire Michel","Clotaire Michel (LGIT), Philippe Gu\'eguen (LGIT), Pierre-Yves Bard
  (LGIT, LCPC)","Dynamic parameters of structures extracted from ambient vibration
  measurements: an aid for the seismic vulnerability assessment of existing
  buildings in moderate seismic hazard regions",,"Soil Dynamics and Earthquake Engineering 28, 8 (2008) 593-604","10.1016/j.soildyn.2007.10.002",,"physics.geo-ph physics.class-ph",,"  During the past two decades, the use of ambient vibrations for modal analysis
of structures has increased as compared to the traditional techniques (forced
vibrations). The Frequency Domain Decomposition method is nowadays widely used
in modal analysis because of its accuracy and simplicity. In this paper, we
first present the physical meaning of the FDD method to estimate the modal
parameters. We discuss then the process used for the evaluation of the building
stiffness deduced from the modal shapes. The models considered here are 1D
lumped-mass beams and especially the shear beam. The analytical solution of the
equations of motion makes it possible to simulate the motion due to a weak to
moderate earthquake and then the inter-storey drift knowing only the modal
parameters (modal model). This process is finally applied to a 9-storey
reinforced concrete (RC) dwelling in Grenoble (France). We successfully
compared the building motion for an artificial ground motion deduced from the
model estimated using ambient vibrations and recorded in the building. The
stiffness of each storey and the inter-storey drift were also calculated.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 12:41:54 GMT""}]","2008-05-13"
"0710.1212","Alexei Nefediev","A.V.Nefediev (ITEP, Moscow)","The nature of the light scalar mesons from their radiative decays","Invited talk at the International Symposium on Meson-Nucleon Physics
  and the Structure of Hadrons (MENU2007), September 10-14, 2007,
  Forschungszentrum Juelich, Germany; LaTeX, 4 pages, uses conference.cls, to
  appear in Proceedings","ECONFC070910:155,2007",,,"hep-ph",,"  The nature of the light scalar mesons is one of the most intriguing open
challenges in hadronic spectroscopy. It is argued that radiative decays
involving these scalars can serve as an important decisive tool in establishing
their nature. In particular, special emphasis is made on the radiative decays
of the scalars themselves (in addition to the radiative decays of the phi-meson
with the scalars appearing in the final state), including their two-photon
decays. All the above mentioned processes are considered in detail in the
(point-like) kaon molecule model of the scalars and explicit predictions for
the decay widths are made. In addition, finite-range corrections to the
point-like results are investigated, with a special attention payed to gauge
invariance of the decay amplitude. Finally, the conclusion is made that
experimental data on the radiative decays with the light scalar mesons involved
strongly support the molecule assignment for the latter.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 12:49:29 GMT""}]","2008-11-26"
"0710.1213","Mark Fromhold","R.G. Scott, T.E. Judd, T.M. Fromhold","Exploiting soliton decay and phase fluctuations in atom chip
  interferometry of Bose-Einstein condensates","5 pages, 5 figures","Phys. Rev. Lett. 100, 100402 (2008)","10.1103/PhysRevLett.100.100402",,"cond-mat.other",,"  We show that the decay of a soliton into vortices provides a mechanism for
measuring the initial phase difference between two merging Bose-Einstein
condensates. At very low temperatures, the mechanism is resonant, operating
only when the clouds start in anti-phase. But at higher temperatures, phase
fluctuations trigger vortex production over a wide range of initial relative
phase, as observed in recent experiments at MIT. Choosing the merge time to
maximize the number of vortices created makes the interferometer highly
sensitive to spatially varying phase patterns and hence atomic movement.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 12:52:24 GMT""},{""version"":""v2"",""created"":""Tue, 11 Mar 2008 13:36:21 GMT""}]","2010-06-11"
"0710.1214","Robert  Whitney S.","Robert S. Whitney","Shot-noise of quantum chaotic systems in the classical limit","(9 pages) Improved version of Conf. Proc. Reviews & adds context to
  earlier works. Dec 2020: ERRATUM added for Eq. (16)","Proc. of SPIE, 6600, 66000R (2007)","10.1117/12.724670",,"cond-mat.mes-hall nlin.CD","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Semiclassical methods can now explain many mesoscopic effects (shot-noise,
conductance fluctuations, etc) in clean chaotic systems, such as chaotic
quantum dots. In the deep classical limit (wavelength much less than system
size) the Ehrenfest time (the time for a wavepacket to spread to a classical
size) plays a crucial role, and random matrix theory (RMT) ceases to apply to
the transport properties of open chaotic systems.
  Here we summarize some of our recent results for shot-noise (intrinsically
quantum noise in the current through the system) in this deep classical limit.
For systems with perfect coupling to the leads, we use a phase-space basis on
the leads to show that the transmission eigenvalues are all 0 or 1 -- so
transmission is noiseless [Whitney-Jacquod, Phys. Rev. Lett. 94, 116801 (2005),
Jacquod-Whitney, Phys. Rev. B 73, 195115 (2006)]. For systems with
tunnel-barriers on the leads we use trajectory-based semiclassics to extract
universal (but non-RMT) shot-noise results for the classical regime [Whitney,
Phys. Rev. B 75, 235404 (2007)].
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 12:52:47 GMT""},{""version"":""v2"",""created"":""Fri, 18 Dec 2020 13:17:37 GMT""}]","2020-12-21"
"0710.1215","Alessandro Papitto","A.Papitto (1,2), M.T.Menna (2), L.Burderi (3), T.Di Salvo (4),
  A.Riggio (3) ((1) Universita' di Roma Tor Vergata, (2) Osservatorio
  Astronomico di Roma, (3) Universita' di Cagliari, (4) Universita' di Palermo)","Measuring the spin up of the Accreting Millisecond Pulsar XTE J1751-305","7 pages, 3 figures, Accepted for publication by MNRAS",,"10.1111/j.1365-2966.2007.12551.x",,"astro-ph",,"  We perform a timing analysis on RXTE data of the accreting millisecond pulsar
XTE J1751-305 observed during the April 2002 outburst. After having corrected
for Doppler effects on the pulse phases due to the orbital motion of the
source, we performed a timing analysis on the phase delays, which gives, for
the first time for this source, an estimate of the average spin frequency
derivative <nu_dot> = (3.7 +/- 1.0)E-13 Hz/s. We discuss the torque resulting
from the spin-up of the neutron star deriving a dynamical estimate of the mass
accretion rate and comparing it with the one obtained from X-ray flux.
Constraints on the distance to the source are discussed, leading to a lower
limit of \sim 6.7 kpc.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:16:26 GMT""}]","2019-08-15"
"0710.1217","Owe Philipsen","Owe Philipsen (ITP, Munster U.)","Exploring the QCD phase diagram","10 pages, 7 figures, Invited talk at the workshop 'Critical point and
  onset of deconfinement', GSI Darmstadt, July 9-13 2007","PoSCPOD07:028,2007",,"MS-TP-07-36","hep-ph",,"  Lattice simulations employing reweighting and Taylor expansion techniques
have predicted a (\mu,T)-phase diagram according to general expectations, with
an analytic quark-hadron crossover at \mu=0 turning into a first order
transition at some critical chemical potential \mu_E. By contrast, recent
simulations using imgainary \mu followed by analytic continuation obtained a
critical structure in the {m_{u,d},m_s,T,\mu} parameter space favouring the
absence of a critical point and first order line. I review the evidence for the
latter scenario, arguing that the various raw data are not inconsistent with
each other. Rather, the discrepancy appears when attempting to extract
continuum results from the coarse (N_t=4) lattices simulated so far, and can be
explained by cut-off effects. New (as yet unpublished) data are presented,
which for N_f=3 and on N_t=4 confirm the scenario without a critical point.
Moreover, simulations on finer N_t=6 lattices show that even if there is a
critical point, continuum extrapolation moves it to significantly larger values
of \mu_E than anticipated on coarse lattices.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:07:35 GMT""}]","2009-04-14"
"0710.1218","Volodymyr Vakula","O.G. Danylchenko, Yu.S. Doronin, S.I. Kovalenko, M.Yu. Libin, V.N.
  Samovarov, V.L. Vakula","Luminescence evidence for bulk and surface excitons in free xenon
  clusters","The final modified version will be published in Phys. Rev. A 76
  (2007)","Phys. Rev. A76, #4, 043202 (2007)","10.1103/PhysRevA.76.043202",,"physics.atm-clus physics.optics",,"  Cathodoluminescence spectra of free xenon clusters produced by condensation
of xenon-argon gas mixtures in supersonic jets expanding into vacuum were
studied. By varying initial experimental parameters, including xenon
concentration, we could obtain clusters with a xenon core (300-3500 atoms)
covered by an argon outer shell as well as shell-free xenon clusters (about
1500 atoms). The cluster size and temperature (about 40 K for both cases) were
measured electronographically. Luminescence bands evidencing the existence of
bulk and surface excitons were detected for shell-free xenon clusters. The
emission from bulk excitons in small clusters is supposed to be due to
processes of their multiple elastic reflections from the xenon-vacuum
interface. A presence of an argon shell causes extinction of the excitonic
bands. In addition, some new bands were found which have no analogs for bulk
xenon cryosamples.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:02:39 GMT""}]","2011-07-27"
"0710.1219","Daniele Pranzetti","Giovanni Amelino-Camelia, Giulia Gubitosi, Antonino Marciano, Pierre
  Martinetti, Flavio Mercati, Daniele Pranzetti, Ruggero Altair Tacchi","First results of the Noether theorem for Hopf-algebra spacetime
  symmetries","14 pages, Based in part on the lecture given by G.A.-C. at the 21st
  Nishinomiya-Yukawa Memorial Symposium ""Noncommutative geometry and quantum
  spacetime in physics"", but updated with the results of our recent papers
  arXiv:0707.1863 arXiv:0709.2063 arXiv:0709.4600","Prog.Theor.Phys.Suppl.171:65-78,2007","10.1143/PTPS.171.65",,"gr-qc",,"  We summarize here the first results obtained using a technique we recently
developed for the Noether analysis of Hopf-algebra spacetime symmetries,
including the derivation of conserved charges for field theories in
noncommutative spacetimes of canonical or kappa-Minkowski type.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:54:40 GMT""}]","2008-11-26"
"0710.1220","Svante Linusson","Axel Hultman, Svante Linusson, John Shareshian, Jonas Sj\""ostrand","From Bruhat intervals to intersection lattices and a conjecture of
  Postnikov","24 pages",,,,"math.CO",,"  We prove the conjecture of A. Postnikov that (A) the number of regions in the
inversion hyperplane arrangement associated with a permutation $w\in \Sn$ is at
most the number of elements below $w$ in the Bruhat order, and (B) that
equality holds if and only if $w$ avoids the patterns 4231, 35142, 42513 and
351624. Furthermore, assertion (A) is extended to all finite reflection groups.
  A byproduct of this result and its proof is a set of inequalities relating
Betti numbers of complexified inversion arrangements to Betti numbers of closed
Schubert cells. Another consequence is a simple combinatorial interpretation of
the chromatic polynomial of the inversion graph of a permutation which avoids
the above patterns.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:14:47 GMT""}]","2007-10-08"
"0710.1221","Christoph Siegert","C. Siegert, A. Ghosh, M. Pepper, I. Farrer, D. A. Ritchie, D.
  Anderson, and G. A. C. Jones","Sensitivity of the magnetic state of a spin lattice on itinerant
  electron orbital phase","To be published in PhysicaE EP2DS proceeding",,"10.1016/j.physe.2007.09.139",,"cond-mat.mes-hall",,"  Spatially extended localized spins can interact via indirect exchange
interaction through Friedel oscillations in the Fermi sea. In arrays of
localized spins such interaction can lead to a magnetically ordered phase.
Without external magnetic field such a phase is well understood via a
""two-impurity"" Kondo model. Here we employ non-equilibrium transport
spectroscopy to investigate the role of the orbital phase of conduction
electrons on the magnetic state of a spin lattice. We show experimentally, that
even tiniest perpendicular magnetic field can influence the magnitude of the
inter-spin magnetic exchange.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 14:21:09 GMT""}]","2007-10-08"
"0710.1222","Frederic Bihan","Benoit Bertrand, Frederic Bihan","Euler Characteristic of real nondegenerate tropical complete
  intersections","Version 1: slight revision of a preprint which appeared on our
  webpages on April 2007, version 2: abstract expanded",,,,"math.AG math.CO",,"  We define nondegenerate tropical complete intersections imitating the
corresponding definition in complex algebraic geometry. As in the complex
situation, all nonzero intersection multiplicity numbers between tropical
hypersurfaces defining a nondegenerate tropical complete intersection are equal
to 1. The intersection multiplicity numbers we use are sums of mixed volumes of
polytopes which are dual to cells of the tropical hypersurfaces. We show that
the Euler characteristic of a real nondegenerate tropical complete intersection
depends only on the Newton polytopes of the tropical polynomials which define
the intersection. Basically, it is equal to the usual signature of a complex
complete intersection with same Newton polytopes, when this signature is
defined. The proof reduces to the toric hypersurface case, and uses the notion
of $E$-polynomials of complex varieties.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:23:58 GMT""},{""version"":""v2"",""created"":""Tue, 6 Nov 2007 13:54:30 GMT""}]","2007-11-06"
"0710.1223","Bj\""orn Schenke","Adrian Dumitru, Yasushi Nara, Bjoern Schenke, Michael Strickland","Jet broadening in unstable non-Abelian plasmas","6 pages, 7 figures, version accepted for publication in Phys.Rev.C,
  typos fixed, more detailed discussion of q-hat","Phys.Rev.C78:024909,2008","10.1103/PhysRevC.78.024909",,"hep-ph nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We perform numerical simulations of the QCD Boltzmann-Vlasov equation
including both hard elastic particle collisions and soft interactions mediated
by classical Yang-Mills fields. We provide an estimate of the coupling of jets
to a hot plasma which is independent of infrared cutoffs. For weakly-coupled
anisotropic plasmas the local rotational symmetry in momentum space is broken.
The fields develop unstable modes, forming configurations where B_t>E_t and
E_z>B_z. This provides a possible explanation for the experimental observation
that high-energy jets traversing the plasma perpendicular to the beam axis
experience much stronger broadening in rapidity than in azimuth.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:27:53 GMT""},{""version"":""v2"",""created"":""Mon, 7 Apr 2008 12:39:40 GMT""},{""version"":""v3"",""created"":""Thu, 23 Oct 2008 23:22:52 GMT""}]","2008-11-26"
"0710.1224","Pierre-Emmanuel Chaput","Pierre-Emmanuel Chaput (LMJL), Laurent Manivel (IF), Nicolas Perrin
  (IMJ)","Quantum cohomology of minuscule homogeneous spaces III : semi-simplicity
  and consequences","16 pages",,,,"math.AG",,"  We prove that the quantum cohomology ring of any minuscule or cominuscule
homogeneous space, specialized at q=1, is semisimple. This implies that complex
conjugation defines an algebra automorphism of the quantum cohomology ring
localized at the quantum parameter. We check that this involution coincides
with the strange duality defined in a previous paper. We deduce
Vafa-Intriligator type formulas for the Gromov-Witten invariants.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:34:54 GMT""}]","2007-10-08"
"0710.1225","Agrinskaya","N.V.Agrinskaya, V.I.Kozub, D.V.Shamshur","Evidence of the virtual Anderson transition in a narrow impurity band of
  p-GaAs/AlGaAs quantum wells: $\epsilon_4$ conductivity and electric breakdown
  at low temperatures","9 pages, 6 fig",,"10.1002/pssc.200777550",,"cond-mat.dis-nn cond-mat.mtrl-sci",,"  In highly doped uncompensated p-type layers within the central part of
GaAs/AlGaAs quantum wells at low temperatures we observed an activated behavior
of the conductivity with low activation energies (1-3) meV which can not be
ascribed to standard mechanisms. We attribute this behavior to the
delocalization of hole states near the maximum of the narrow impurity band in
the sense of the Anderson transition. Low temperature conduction $\epsilon_4$
is supported by an activation of minority carriers - electrons (resulting from
a weak compensation by back-ground defects) - from the Fermi level to the band
of delocalized states mentioned above. The corresponding behavior can be
specified as virtual Anderson transition. Low temperature transport ($<4$ K)
exhibits also strong nonlinearity of a breakdown type characterized in
particular by S-shaped I-V curve. The nonlinearity is observed in unexpectedly
low fields ($<10$ V/cm). Such a behavior can be explained by a simple model
implying an impact ionization of the localized states of the minority carriers
mentioned above to the band of Anderson-delocalized states.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:50:53 GMT""}]","2015-05-13"
"0710.1226","Lev Chuntonov","Leonid Rybak, Lev Chuntonov, Andrey Gandman, Naser Shakour and Zohar
  Amitay","NIR Femtosecond Control of Resonance-Mediated Generation of Coherent
  Broadband UV Emission","14 pages, 4 figures",,"10.1364/OE.16.021738",,"physics.atom-ph physics.chem-ph",,"  We use shaped near-infrared (NIR) pulses to control the generation of
coherent broadband ultraviolet (UV) radiation in an atomic resonance-mediated
(2+1) three-photon excitation. Experimental and theoretical results are
presented for phase controlling the total emitted UV yield in atomic sodium
(Na). Based on our confirmed understanding, we present a new simple scheme for
producing shaped femtosecond pulses in the UV/VUV spectral range using the
control over atomic resonance-mediated generation of third (or higher order)
harmonic.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:50:30 GMT""}]","2009-11-13"
"0710.1227","Ben Wood","F. Magnus, B. Wood, J. Moore, K. Morrison, G. Perkins, J. Fyson, M. C.
  K. Wiltshire, D. Caplin, L. F. Cohen, J. B. Pendry","A DC magnetic metamaterial","6 pages, 3 figures",,"10.1038/nmat2126",,"cond-mat.mtrl-sci",,"  Electromagnetic metamaterials are a class of materials which have been
artificially structured on a subwavelength scale. They are currently the focus
of a great deal of interest because they allow access to previously
unrealisable properties like a negative refractive index. Most metamaterial
designs have so far been based on resonant elements, like split rings, and
research has concentrated on microwave frequencies and above. In this work, we
present the first experimental realisation of a non-resonant metamaterial
designed to operate at zero frequency. Our samples are based on a
recently-proposed template for an anisotropic magnetic metamaterial consisting
of an array of superconducting plates. Magnetometry experiments show a strong,
adjustable diamagnetic response when a field is applied perpendicular to the
plates. We have calculated the corresponding effective permeability, which
agrees well with theoretical predictions. Applications for this metamaterial
may include non-intrusive screening of weak DC magnetic fields.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:53:22 GMT""},{""version"":""v2"",""created"":""Thu, 11 Oct 2007 13:42:01 GMT""}]","2009-11-13"
"0710.1228","Eiji Konishi","Eiji Konishi","Axion-Dilaton Quantum String Cosmology for Flux Compactification and its
  Symmetry Breaking","10 pages, LaTeX, v7: substantial revisions",,,,"hep-th gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Wheeler-De Witt equation of type IIB quantum string cosmology
compactified with constant internal H-fluxes on a 6-torus, whose volume modulus
is frozen, is solved under the WKB approximation. The spontaneous symmetry
breaking of the S-duality group by H-fluxes is also examined.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:55:59 GMT""},{""version"":""v2"",""created"":""Thu, 11 Oct 2007 02:22:41 GMT""},{""version"":""v3"",""created"":""Tue, 6 Nov 2007 14:50:52 GMT""},{""version"":""v4"",""created"":""Sat, 22 Dec 2007 17:21:17 GMT""},{""version"":""v5"",""created"":""Fri, 11 Jan 2008 03:34:57 GMT""},{""version"":""v6"",""created"":""Tue, 26 Feb 2008 09:51:43 GMT""},{""version"":""v7"",""created"":""Wed, 15 Feb 2012 13:26:14 GMT""}]","2012-02-16"
"0710.1229","Stefan Hild","S. Hild, M. Brinkmann, K. Danzmann, H. Grote, M. Hewitson, J. Hough,
  H. Lueck, I. Martin, K. Mossavi, N. Rainer, S. Reid, J.R. Smith, K. Strain,
  M. Weinert, P. Willems, B. Willke, W. Winkler","Photon pressure induced test mass deformation in gravitational-wave
  detectors",,"Class.Quant.Grav.24:5681-5688,2007","10.1088/0264-9381/24/22/025",,"gr-qc",,"  A widely used assumption within the gravitational-wave community has so far
been that a test mass acts like a rigid body for frequencies in the detection
band, i.e. for frequencies far below the first internal resonance. In this
article we demonstrate that localized forces, applied for example by a photon
pressure actuator, can result in a non-negligible elastic deformation of the
test masses. For a photon pressure actuator setup used in the gravitational
wave detector GEO600 we measured that this effect modifies the standard
response function by 10% at 1 kHz and about 100% at 2.5 kHz.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:57:04 GMT""}]","2008-11-26"
"0710.1230","Leonardo Pisani","L. Pisani, R. Valenti, B. Montanari, and N. M. Harrison","Density functional study of the electronic and vibrational properties of
  TiOCl","9 pages, 14 figures, 5 tables","Phys. Rev. B 76, 235126 (2007)","10.1103/PhysRevB.76.235126",,"cond-mat.str-el",,"  We present the phonon spectrum of TiOCl computed using hybrid density
functional theory (DFT). A complete analysis of the spectrum is performed for
the space group Pmmn (high symmetry phase) and the space group P2_1/m (low
symmetry phase), which is the symmetry of the spin-Peierls phase. We show that
the nonlocal correlations present in the hybrid DFT approach are important for
understanding the electron-lattice interactions in TiOCl. The computed
frequencies compare well with those observed in Raman and infrared spectroscopy
experiments and we identify the origin of an anomalous phonon observed in Raman
spectroscopy. The relationship between relevant zone boundary phonons in the
high symmetry phase and the zone center counterparts in the P2_1/m symmetry
allow us to speculate about the origin of the spin-Peierls phonon.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:58:08 GMT""}]","2009-11-13"
"0710.1231","Alex Gurevich","A. Gurevich and G. Ciovati","Dynamics of vortex penetration, jumpwise instabilities and nonlinear
  surface resistance of type-II superconductors in strong rf fields","18 figures",,"10.1103/PhysRevB.77.104501",,"cond-mat.supr-con",,"  We consider nonlinear dynamics of a single vortex in a superconductor in a
strong rf magnetic field $B_0\sin\omega t$. Using the London theory, we
calculate the dissipated power $Q(B_0,\omega)$, and the transient time scales
of vortex motion for the linear Bardeen-Stephen viscous drag force, which
results in unphysically high vortex velocities during vortex penetration
through the oscillating surface barrier. It is shown that penetration of a
single vortex through the ac surface barrier always involves penetration of an
antivortex and the subsequent annihilation of the vortex antivortex pairs.
Using the nonlinear Larkin-Ovchinnikov (LO) viscous drag force at higher vortex
velocities $v(t)$ results in a jump-wise vortex penetration through the surface
barrier and a significant increase of the dissipated power. We calculate the
effect of dissipation on nonlinear vortex viscosity $\eta(v)$ and the rf vortex
dynamics and show that it can also result in the LO-type behavior,
instabilities, and thermal localization of penetrating vortex channels. We
propose a thermal feedback model of $\eta(v)$, which not only results in the LO
dependence of $\eta(v)$ for a steady-state motion, but also takes into account
retardation of temperature field around rapidly accelerating vortex, and a
long-range interaction with the surface. We also address the effect of pinning
on the nonlinear rf vortex dynamics and the effect of trapped magnetic flux on
the surface resistance $R_s$ calculated as a function or rf frequency and
field. It is shown that trapped flux can result in a temperature-independent
residual resistance $R_i$ at low $T$, and a hysteretic low-field dependence of
$R_i(B_0)$, which can {\it decrease} as $B_0$ is increased, reaching a minimum
at $B_0$ much smaller than the thermodynamic critical field $B_c$.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:58:58 GMT""}]","2009-11-13"
"0710.1232","Maxim Braverman","Maxim Braverman and Thomas Kappeler","A Canonical Quadratic Form on the Determinant Line of a Flat Vector
  Bundle","13 pages",,,,"math.DG math.GT",,"  We introduce and study a canonical quadratic form, called the torsion
quadratic form, of the determinant line of a flat vector bundle over a closed
oriented odd-dimensional manifold. This quadratic form caries less information
than the refined analytic torsion, introduced in our previous work, but is
easier to construct and closer related to the combinatorial Farber-Turaev
torsion. In fact, the torsion quadratic form can be viewed as an analytic
analogue of the Poincare-Reidemeister scalar product, introduced by Farber and
Turaev. Moreover, it is also closely related to the complex analytic torsion
defined by Cappell and Miller and we establish the precise relationship between
the two. In addition, we show that up to an explicit factor, which depends on
the Euler structure, and a sign the Burghelea-Haller complex analytic torsion,
whenever it is defined, is equal to our quadratic form. We conjecture a formula
for the value of the torsion quadratic form at the Farber-Turaev torsion and
prove some weak version of this conjecture. As an application we establish a
relationship between the Cappell-Miller and the combinatorial torsions.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:59:06 GMT""}]","2007-10-08"
"0710.1233","Zygmunt Lalak","Z. Lalak, S. Lola and P. Magnowski","Dynamics of Domain Walls for Split and Runaway Potentials","30 pages, 9 figures","Phys.Rev.D78:085020,2008","10.1103/PhysRevD.78.085020",,"hep-ph",,"  We demonstrate that the evolution of wall-like inhomogeneities in run-away
potentials, characteristic of dynamical supersymmetry breaking and moduli
stabilisation, is very similar to the evolution of domain wall networks
associated with double well potentials. Instabilities that would lead to a
rapid decay of domain walls can be significantly ameliorated by compensation
effects between a non-degeneracy of the vacua and a biased initial
distribution, which can be naturally expected in a wide class or particle
physics models that lead to out-of-equilibrium phase transitions. Within this
framework, it is possible to obtain domain walls that live long enough to be
relevant for the cosmic power spectrum and galaxy clustering, while being
compatible with the observed cosmic microwave background anisotropies.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 14:40:17 GMT""}]","2008-11-26"
"0710.1234","Jeffrey Shallit","Jeffrey Shallit","Hamming Distance for Conjugates","revision",,,,"math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let x, y be strings of equal length. The Hamming distance h(x,y) between x
and y is the number of positions in which x and y differ. If x is a cyclic
shift of y, we say x and y are conjugates. We consider f(x,y), the Hamming
distance between the conjugates xy and yx. Over a binary alphabet f(x,y) is
always even, and must satisfy a further technical condition. By contrast, over
an alphabet of size 3 or greater, f(x,y) can take any value between 0 and
|x|+|y|, except 1; furthermore, we can always assume that the smaller string
has only one type of letter.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 14:12:52 GMT""},{""version"":""v2"",""created"":""Fri, 15 Aug 2008 18:08:42 GMT""}]","2008-08-15"
"0710.1235","Prosenjit Singha Deo","Sheelan Sengupta Chowdhury, P. Singha Deo, Ashim Kumar Roy and M.
  Manninen","Large diamagnetic persistent currents","5 figures",,"10.1088/1367-2630/10/8/083014",,"cond-mat.mes-hall",,"  In multichannel rings, evanescent modes will always co-exist with propagating
modes. The evanescent modes can carry a very large diamagnetic persistent
current that can oscillate with energy and are very sensitive to impurity
scattering. This provides a natural explanation for the large diamagnetic
persistent currents observed in experiments.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 14:21:47 GMT""}]","2009-11-13"
"0710.1236","Ines de Vega","Ines de Vega, J. Ignacio Cirac, D. Porras","Detection of Spin Correlations in Optical Lattices by Light Scattering",,"Phys. Rev. A 77, 051804(R) (2008)","10.1103/PhysRevA.77.051804",,"quant-ph",,"  We show that spin correlations of atoms in an optical lattice can be
reconstructed by coupling the system to the light, and by measuring
correlations between the emitted photons. This principle is the basis for a
method to characterize states in quantum computation and simulation with
optical lattices. As examples, we study the detection of spin correlations in a
quantum magnetic phase, and the characterization of cluster states.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 14:24:09 GMT""}]","2017-08-17"
"0710.1237","Johan Bosman","Johan Bosman","On the computation of Galois representations associated to level one
  modular forms","15 pages",,,,"math.NT",,"  In this paper we explicitly compute mod-l Galois representations associated
to modular forms. To be precise, we look at cases with l<=23 and the modular
forms considered will be cusp forms of level 1 and weight up to 22. We present
the result in terms of polynomials associated to the projectivised
representations. As an application, we will improve a known result on Lehmer's
non-vanishing conjecture for Ramanujan's tau function.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 14:25:02 GMT""}]","2007-10-08"
"0710.1238","Christoph Siegert","C. Siegert, A. Ghosh, M. Pepper, I. Farrer, D. A. Ritchie, D.
  Anderson, and G. A. C. Jones","Field-tunable magnetic phases in a semiconductor-based two-dimensional
  Kondo lattice","To be published in PhysicaE EP2DS proceeding",,"10.1016/j.physe.2007.09.138",,"cond-mat.mes-hall",,"  We show the existence of intrinsic localized spins in mesoscopic
high-mobility GaAs/AlGaAs heterostructures. Non-equilibrium transport
spectroscopy reveals a quasi-regular distribution of the spins, and indicates
that the spins interact indirectly via the conduction electrons. The
interaction between spins manifests in characteristic zero-bias anomaly near
the Fermi energy, and indicates gate voltage-controllable magnetic phases in
high-mobility heterostructures. To address this issue further, we have also
designed electrostatically tunable Hall devices, that allow a probing of Hall
characteristics at the active region of the mesoscopic devices. We show that
the zero field Hall coefficient has an anomalous contribution, which can be
attributed to scattering by the localized spins. The anomalous contribution can
be destroyed by an increase in temperature, source drain bias, or field range.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 14:27:58 GMT""}]","2007-10-08"
